,imb_id,rank,addr_code_x,imb_code_x,code_techno,classe_debit_montant,classe_debit_descendant,imb_longitude,imb_latitude,imb_code_y,imb_code_insee,imb_nbr_logloc,imb_source,imb_type,addr_code_y,imb_num,addr_numero,addr_rep,addr_nom_voie,addr_nom_ld,addr_code_insee,addr_nom_commune,addr_id_fantoir,addr_source,debit_Mbits
858707,4873236,7.0,38185_6290_00005,IMB/38185/C/01KK,FO,THD100,THD1G,638004.3537809963,5651624.673830275,IMB/38185/C/01KK,38185,20,fo,imm,38185_6290_00005,,5.0,,Place Sainte Claire,,38185,Grenoble,38185_6290,ban,1000.0
858709,4873258,7.0,38185_0400_00004,IMB/38185/C/03Z0,COAX,THD30,THD1G,635508.6327570319,5651337.150148384,IMB/38185/C/03Z0,38185,25,fo,imm,38185_0400_00004,,4.0,,Rue Amédée Morel,,38185,Grenoble,38185_0400,ban,1000.0
858734,4873372,7.0,38185_4340_00002,IMB/38185/C/06MS,COAX,THD30,THD1G,639055.4945276434,5650526.644538439,IMB/38185/C/06MS,38185,10,fo,imm,38185_4340_00002,,2.0,,Rue Léon Jouhaux,,38185,Grenoble,38185_4340,ban,1000.0
858739,4873432,7.0,38185_3710_00047,IMB/38185/S/037N,COAX,THD30,THD1G,636539.2022032143,5649225.10097633,IMB/38185/S/037N,38185,1,fo,pav,38185_3710_00047,,47.0,,Rue Jacquard,,38185,Grenoble,38185_3710,ban,1000.0
858743,4873437,7.0,38185_1680_00012,IMB/38185/C/04AI,COAX,THD30,THD1G,636281.7985782999,5650757.707484894,IMB/38185/C/04AI,38185,9,fo,imm,38185_1680_00012,,12.0,,Rue Clément,,38185,Grenoble,38185_1680,ban,1000.0
858758,4873504,7.0,38185_2260_00059,IMB/38185/S/04PG,COAX,THD30,THD1G,635301.6989171897,5650475.721860882,IMB/38185/S/04PG,38185,4,fo,imm,38185_2260_00059,,59.0,,Rue du Drac,,38185,Grenoble,38185_2260,ban,1000.0
858791,4873642,4.0,38185_4530_00030,IMB/38185/C/050N,SAT,HD3,BHD8,635370.4081812605,5648204.925923654,IMB/38185/C/050N,38185,4,fo,imm,38185_4530_00030,,30.0,,Rue Louise Michel,,38185,Grenoble,38185_4530,ban,15.5
858796,4873658,7.0,38185_5770_00020,IMB/38185/C/02ZB,FO,THD100,THD1G,638241.0612904779,5649354.760228218,IMB/38185/C/02ZB,38185,26,fo,imm,38185_5770_00020,,20.0,,Rue Ponsard,,38185,Grenoble,38185_5770,ban,1000.0
858812,4873775,7.0,38185_3820_00071,IMB/38185/C/00QF,COAX,THD30,THD1G,636576.244679536,5650749.273533942,IMB/38185/C/00QF,38185,20,fo,imm,38185_3820_00071,,71.0,,Cours Jean Jaurès,,38185,Grenoble,38185_3820,ban,1000.0
858835,4873859,7.0,38185_2490_00003_bis,IMB/38185/C/07K6,FO,THD100,THD1G,637601.0999327888,5649961.219891021,IMB/38185/C/07K6,38185,17,fo,imm,38185_2490_00003_bis,arc en ciel,3.0,bis,Rue Élisée Reclus,,38185,Grenoble,38185_2490,ban,1000.0
858839,4873876,7.0,38185_6318_00001,IMB/38185/C/02A5,COAX,THD30,THD1G,638873.1346112106,5647254.481532165,IMB/38185/C/02A5,38185,0,fo,imm,38185_6318_00001,n4,1.0,,Place des Saules,,38185,Grenoble,38185_6318,ban,1000.0
858844,4873892,7.0,38185_6320_00001,IMB/38185/C/00E7,COAX,THD30,THD1G,637471.8900920812,5651438.67271619,IMB/38185/C/00E7,38185,20,fo,imm,38185_6320_00001,,1.0,,Rue de Sault,,38185,Grenoble,38185_6320,ban,1000.0
858846,4873910,7.0,38185_4351_00009,IMB/38185/C/01XD,FO,THD100,THD1G,635304.3068994348,5648846.123255842,IMB/38185/C/01XD,38185,13,fo,imm,38185_4351_00009,,9.0,,Allée Léopold Sédar Senghor,,38185,Grenoble,38185_4351,ban,1000.0
858857,4873967,7.0,38185_3920_00056,IMB/38185/C/05OT,COAX,THD30,THD1G,639481.0431240483,5650173.963402504,IMB/38185/C/05OT,38185,23,fo,imm,38185_3920_00056,,56.0,,Avenue Jeanne d'Arc,,38185,Grenoble,38185_3920,ban,1000.0
858859,4873968,7.0,38185_0220_00092,IMB/38185/C/04CL,COAX,THD30,THD1G,635693.2465271282,5650616.713506068,IMB/38185/C/04CL,38185,10,fo,imm,38185_0220_00092,,92.0,,Rue d'Alembert,,38185,Grenoble,38185_0220,ban,1000.0
858870,4874008,6.0,38185_4260_00029,IMB/38185/X/035Z,COAX,HD3,THD100,638604.1666595902,5648015.341880616,IMB/38185/X/035Z,38185,1,fo,pav,38185_4260_00029,,29.0,,Rue le Nôtre,,38185,Grenoble,38185_4260,ban,550.0
858906,4874310,7.0,38185_6880_00010,IMB/38185/S/060A,COAX,THD30,THD1G,639440.626586148,5650747.382188507,IMB/38185/S/060A,38185,1,fo,pav,38185_6880_00010,,10.0,,Chemin Villebois,,38185,Grenoble,38185_6880,ban,1000.0
858918,4874403,6.0,38185_3880_00126,IMB/38185/X/033D,COAX,HD3,THD100,639064.3449180692,5648040.845318363,IMB/38185/X/033D,38185,1,fo,pav,38185_3880_00126,,126.0,,Avenue Jean Perrot,,38185,Grenoble,38185_3880,ban,550.0
858928,4874457,7.0,38185_5160_00007,IMB/38185/S/06SY,COAX,THD30,THD1G,639070.1794938977,5652803.032964775,IMB/38185/S/06SY,38185,2,fo,pav,38185_5160_00007,,7.0,,Rue de Mortillet,,38185,Grenoble,38185_5160,ban,1000.0
858930,4874464,7.0,38185_3120_00073_t,IMB/38185/X/03IV,FO,THD100,THD1G,636202.3371402386,5647879.042494121,IMB/38185/X/03IV,38185,1,fo,imm,38185_3120_00073_t,,73.0,t,Rue Général Mangin,,38185,Grenoble,38185_3120,ban,1000.0
858950,4874566,7.0,38185_1020_00021,IMB/38185/S/067D,COAX,THD30,THD1G,638950.6561316901,5652661.720521123,IMB/38185/S/067D,38185,1,fo,pav,38185_1020_00021,,21.0,,Rue Bizanet,,38185,Grenoble,38185_1020,ban,1000.0
858966,4874726,6.0,38185_2840_00003,IMB/38185/X/0362,COAX,HD3,THD100,638575.9577935701,5647919.889281929,IMB/38185/X/0362,38185,1,fo,pav,38185_2840_00003,,3.0,,Rue Florian,,38185,Grenoble,38185_2840,ban,550.0
858973,4874781,7.0,38185_3104_00036,IMB/38185/S/04RF,FO,THD100,THD1G,636205.5156428973,5648448.993903677,IMB/38185/S/04RF,38185,1,fo,pav,38185_3104_00036,,36.0,,Rue Général Garibaldi,,38185,Grenoble,38185_3104,ban,1000.0
859003,4874917,7.0,38185_6350_00011,IMB/38185/X/03D6,COAX,THD30,THD1G,638244.784850033,5651776.382812025,IMB/38185/X/03D6,38185,2,fo,pav,38185_6350_00011,,11.0,,Rue Servan,,38185,Grenoble,38185_6350,ban,1000.0
859029,4875035,4.0,38185_6430_00117,IMB/38185/C/01UD,CU,HD05,BHD8,637228.0030624754,5648468.798629738,IMB/38185/C/01UD,38185,0,fo,imm,38185_6430_00117,,117.0,,Rue de Stalingrad,,38185,Grenoble,38185_6430,ban,15.5
859035,4875052,7.0,38185_5907_00006_bis,IMB/38185/X/03EG,COAX,THD30,THD1G,638764.6251330508,5653245.90244264,IMB/38185/X/03EG,38185,1,fo,pav,38185_5907_00006_bis,,6.0,bis,Rue Ravier Piquet,,38185,Grenoble,38185_5907,ban,1000.0
859037,4875102,6.0,38185_1140_00008_bis,IMB/38185/X/037I,COAX,HD3,THD100,638997.4843733569,5647804.914340652,IMB/38185/X/037I,38185,1,fo,pav,38185_1140_00008_bis,,8.0,bis,Avenue Bossuet,,38185,Grenoble,38185_1140,ban,550.0
859059,4875207,7.0,38185_3413_00010,IMB/38185/X/02PX,FO,THD100,THD1G,637432.4076600554,5648081.7889284175,IMB/38185/X/02PX,38185,16,fo,imm,38185_3413_00010,,10.0,,Rue Guy Môquet,,38185,Grenoble,38185_3413,ban,1000.0
859063,4875234,7.0,38185_1830_00010,IMB/38185/S/069B,COAX,THD30,THD1G,639652.3063522897,5650365.586583744,IMB/38185/S/069B,38185,1,fo,pav,38185_1830_00010,,10.0,,Rue Commandant Perreau,,38185,Grenoble,38185_1830,ban,1000.0
859082,4875412,6.0,38185_5460_00007,IMB/38185/C/025L,COAX,HD3,THD100,639425.8447623069,5648602.332761659,IMB/38185/C/025L,38185,7,fo,pav,38185_5460_00007,,7.0,,Avenue Paul Cocat,,38185,Grenoble,38185_5460,ban,550.0
859787,4884552,7.0,38185_2948_00003,ID-3818500000CP,COAX,THD30,THD1G,638543.7575783785,5646895.196293484,ID-3818500000CP,38185,36,fo,imm,38185_2948_00003,,3.0,,Allée des Frênes,,38185,Grenoble,38185_2948,ban,1000.0
859793,4884575,7.0,38185_2450_00011,ID-38185000004M,FO,THD100,THD1G,638445.8210479445,5649349.80574689,ID-38185000004M,38185,30,fo,imm,38185_2450_00011,,11.0,,Chemin de l'Église,,38185,Grenoble,38185_2450,ban,1000.0
859797,4884586,7.0,38185_3880_00103_bis,ID-38185000001V,FO,THD100,THD1G,638786.7448854828,5648936.181353745,ID-38185000001V,38185,11,fo,imm,38185_3880_00103_bis,,103.0,bis,Avenue Jean Perrot,,38185,Grenoble,38185_3880,ban,1000.0
861536,4890277,7.0,38185_0760_00006,ID-38185000009R,COAX,THD30,THD1G,635659.1159504123,5648972.218947774,ID-38185000009R,38185,24,fo,imm,38185_0760_00006,,6.0,,Rue Barral de Montferrat,,38185,Grenoble,38185_0760,ban,1000.0
862300,4893372,4.0,38185_3120_00073_t,IMB/38185/X/03J0,CU,HD05,BHD8,636316.9213348832,5647676.506733028,IMB/38185/X/03J0,38185,0,fo,imm,38185_3120_00073_t,,73.0,t,Rue Général Mangin,,38185,Grenoble,38185_3120,ban,15.5
863279,4899524,7.0,38185_0050_00096,IMB/38185/S/03UT,COAX,THD30,THD1G,635758.7304511243,5650292.506878262,IMB/38185/S/03UT,38185,1,fo,pav,38185_0050_00096,,96.0,,Rue Abbé Grégoire,,38185,Grenoble,38185_0050,ban,1000.0
863284,4899539,7.0,38185_0621_00036,IMB/38185/X/02P5,FO,THD100,THD1G,634962.444907468,5650463.299156588,IMB/38185/X/02P5,38185,14,fo,imm,38185_0621_00036,,36.0,,Rue des Arts et Métiers,,38185,Grenoble,38185_0621,ban,1000.0
863678,4901986,4.0,38185_3970_00007,IMB/38185/S/05YT,CU,HD05,BHD8,639637.1366680338,5650964.947411385,IMB/38185/S/05YT,38185,1,fo,pav,38185_3970_00007,,7.0,,Chemin Joseph Brun,,38185,Grenoble,38185_3970,ban,15.5
864187,4902580,4.0,38185_3120_00073_t,IMB/38185/X/03IZ,CU,HD05,BHD8,636259.250769455,5647686.093754508,IMB/38185/X/03IZ,38185,0,fo,imm,38185_3120_00073_t,,73.0,t,Rue Général Mangin,,38185,Grenoble,38185_3120,ban,15.5
864413,4904775,7.0,38185_1120_00008,IMB/38185/C/010V,COAX,THD30,THD1G,637440.279710566,5651395.951440663,IMB/38185/C/010V,38185,9,fo,imm,38185_1120_00008,,8.0,,Rue de Bonne,,38185,Grenoble,38185_1120,ban,1000.0
864425,4904940,7.0,38185_5608_00028,IMB/38185/C/032Y,COAX,THD30,THD1G,637520.4393371253,5652171.889035193,IMB/38185/C/032Y,38185,9,fo,imm,38185_5608_00028,,28.0,,Quai Perrière,,38185,Grenoble,38185_5608,ban,1000.0
867883,4924073,7.0,38185_0280_00019,IMB/38185/X/02OS,FO,THD100,THD1G,637448.9778650402,5648170.636648934,IMB/38185/X/02OS,38185,41,fo,imm,38185_0280_00019,le bel canto,19.0,,Rue Alfred de Vigny,,38185,Grenoble,38185_0280,ban,1000.0
867890,4924085,7.0,38185_3090_00027,IMB/38185/C/032B,COAX,THD30,THD1G,637233.9406906349,5649596.041261018,IMB/38185/C/032B,38185,10,fo,imm,38185_3090_00027,,27.0,,Rue Général Ferrié,,38185,Grenoble,38185_3090,ban,1000.0
867898,4924112,7.0,38185_2650_00010,IMB/38185/C/06IB,COAX,THD30,THD1G,638661.5246505977,5652564.754486952,IMB/38185/C/06IB,38185,9,fo,imm,38185_2650_00010,,10.0,,Rue Eugène Delacroix,,38185,Grenoble,38185_2650,ban,1000.0
868004,4924769,7.0,38185_6318_00001,IMB/38185/C/01Y0,COAX,THD30,THD1G,638936.6999986583,5647250.290861553,IMB/38185/C/01Y0,38185,0,fo,imm,38185_6318_00001,tn4,1.0,,Place des Saules,,38185,Grenoble,38185_6318,ban,1000.0
868025,4925062,4.0,38185_4770_00040,IMB/38185/C/02II,SAT,HD3,BHD8,638017.2520651848,5648731.762013312,IMB/38185/C/02II,38185,38,fo,imm,38185_4770_00040,,40.0,,Avenue Marcelin Berthelot,,38185,Grenoble,38185_4770,ban,15.5
868312,4926104,7.0,38185_5950_00027,IMB/38185/C/05AS,COAX,THD30,THD1G,635466.0147887708,5651434.26202354,IMB/38185/C/05AS,38185,3,fo,imm,38185_5950_00027,,27.0,,Rue René Thomas,,38185,Grenoble,38185_5950,ban,1000.0
868433,4926493,7.0,38185_4790_00008,IMB/38185/C/011B,COAX,THD30,THD1G,636805.3883793602,5651596.927498192,IMB/38185/C/011B,38185,9,fo,imm,38185_4790_00008,,8.0,,Rue Maréchal Dode,,38185,Grenoble,38185_4790,ban,1000.0
868443,4926506,7.0,38185_2140_00004,IMB/38185/C/02PA,COAX,THD30,THD1G,637859.1243185826,5649436.728143209,IMB/38185/C/02PA,38185,10,fo,imm,38185_2140_00004,e. ferdinand buisson,4.0,,Rue Docteur Bordier,,38185,Grenoble,38185_2140,ban,1000.0
868455,4926519,7.0,38185_6210_00018,IMB/38185/C/01JZ,COAX,THD30,THD1G,637648.1322302679,5651416.823305202,IMB/38185/C/01JZ,38185,11,fo,imm,38185_6210_00018,,18.0,,Rue Saint Jacques,,38185,Grenoble,38185_6210,ban,1000.0
868557,4926762,4.0,38185_3160_00022,IMB/38185/C/00NE,CU,HD05,BHD8,636901.828442554,5651003.974188032,IMB/38185/C/00NE,38185,4,fo,imm,38185_3160_00022,,22.0,,Rue Génissieu,,38185,Grenoble,38185_3160,ban,15.5
869104,4928285,7.0,38185_0430_00038,IMB/38185/C/041T,COAX,THD30,THD1G,635701.0661707702,5648846.090531831,IMB/38185/C/041T,38185,16,fo,imm,38185_0430_00038,,38.0,,Rue Anatole France,,38185,Grenoble,38185_0430,ban,1000.0
869110,4928307,7.0,38185_0400_00022,IMB/38185/C/03ZF,COAX,THD30,THD1G,635526.2916688747,5651551.128068023,IMB/38185/C/03ZF,38185,16,fo,imm,38185_0400_00022,,22.0,,Rue Amédée Morel,,38185,Grenoble,38185_0400,ban,1000.0
869132,4928357,7.0,38185_6318_00001,IMB/38185/C/02A7,COAX,THD30,THD1G,638915.4289133627,5647282.49573055,IMB/38185/C/02A7,38185,70,fo,imm,38185_6318_00001,an4,1.0,,Place des Saules,,38185,Grenoble,38185_6318,ban,1000.0
869157,4928426,7.0,38185_2530_00008,IMB/38185/C/00IL,COAX,THD30,THD1G,636230.0975490253,5651766.843262008,IMB/38185/C/00IL,38185,9,fo,imm,38185_2530_00008,,8.0,,Rue Émile Gueymard,,38185,Grenoble,38185_2530,ban,1000.0
869189,4928477,7.0,38185_2060_00014,IMB/38185/X/02NX,FO,THD100,THD1G,637647.7048228143,5649825.543677258,IMB/38185/X/02NX,38185,26,fo,imm,38185_2060_00014,,14.0,,Rue des Déportés du 11 Novembre 1943,,38185,Grenoble,38185_2060,ban,1000.0
869194,4928480,7.0,38185_0420_00051,IMB/38185/C/040M,COAX,THD30,THD1G,635163.346111776,5650521.504498397,IMB/38185/C/040M,38185,1,fo,pav,38185_0420_00051,,51.0,,Rue Ampère,,38185,Grenoble,38185_0420,ban,1000.0
